Integration Report
"No.","Type","Compound","Main Ion
 [M/Z]","R.Time
 [min.]","Expect.
 [min.]","St.Time
 [min.]","End Time
 [min.]","Height
","Area
 [a.u.*s]","QVal
","Flags"
1,"","Trimethylamine",58.0999984741211,0,1.60249443054202,0,0,0,0,0," "
2,"","2-Propenal",56.0999984741211,0,1.61184857686364,0,0,0,0,0," "
3,"","Ethyl alcohol",45.0999984741211,0,1.61886418660485,0,0,0,0,0," "
4,"","41",43.0999984741211,0,1.62626953125003,0,0,0,0,0," "
5,"","71",43.0999984741211,0,1.64965476989749,0,0,0,0,0," "
6,"","1",42.0999984741211,0,1.65160357157393,0,0,0,0,0," "
7,"","80",46.0999984741211,0,1.66056798299157,0,0,0,0,0," "
8,"","1,4-Pentadiene",67.0999984741211,0,1.66602452596032,0,0,0,0,0," "
9,"","Dimethyl sulfide",62,0,1.684342956543,0,0,0,0,0," "
10,"","2-Propenenitrile",53.0999984741211,0,1.68824055989587,0,0,0,0,0," "
11,"","1,3-Cyclopentadiene",66.0999984741211,0,1.70616925557458,0,0,0,0,0," "
12,"","2-Propen-1-ol",57.0999984741211,0,1.7225390116374,0,0,0,0,0," "
13,"","45",60,0,1.74241650899255,0,0,0,0,0," "
14,"","1-Propanol",59.0999984741211,0,1.74241650899255,0,0,0,0,0," "
15,"","Cyclopentene",67.0999984741211,0,1.74397544860843,0,0,0,0,0," "
16,"","Propanal, 2-methyl-",43.0999984741211,0,1.7478730519613,0,0,0,0,0," "
17,"","Propane, 2-methoxy-2-methyl-",73.0999984741211,0,1.76073493957523,0,0,0,0,0," "
18,"","Pentane, 2-methyl-",43.0999984741211,0,1.76073493957523,0,0,0,0,0," "
19,"","Methacrolein",41.0999984741211,0,1.76969935099287,0,0,0,0,0," "
20,"","2,3-Dihydrofuran",70.0999984741211,0,1.79113591512048,0,0,0,0,0," "
21,"","Pentane, 3-methyl-",57.0999984741211,0,1.79308458964034,0,0,0,0,0," "
22,"","2,3-Butanedione",43.0999984741211,0,1.80594660441084,0,0,0,0,0," "
23,"","1-Pentene, 2-methyl-",56.0999984741211,0,1.80945434570316,0,0,0,0,0," "
24,"","Butanal",44.0999984741211,0,1.81335194905603,0,0,0,0,0," "
25,"","2-Butanone",43.0999984741211,0,1.8293318430583,0,0,0,0,0," "
26,"","Acetic acid",43.0999984741211,0,1.83556798299157,0,0,0,0,0," "
27,"","2-Butanol",45.0999984741211,0,1.83946545918786,0,0,0,0,0," "
28,"","Furan, 2-methyl-",82.0999984741211,0,1.85349667867028,0,0,0,0,0," "
29,"T","Methyl vinyl ketone",55,0,1.85973269144698,0,0,0,0,0," "
30,"","Hexane<N->",57.0999984741211,0,1.88000005086267,0,0,0,0,0," "
31,"","Furan, 3-methyl-",82.0999984741211,0,1.88038978576664,0,0,0,0,0," "
32,"","Ethyl acetate",61,0,1.88584632873539,0,0,0,0,0," "
33,"","Propane, 2-ethoxy-2-methyl-",59.0999984741211,0,1.90338528951013,0,0,0,0,0," "
34,"","1-Propanol, 2-methyl-",43.0999984741211,0,1.90416475931807,0,0,0,0,0," "
35,"","Isobutyronitrile",68,0,1.91468823750818,0,0,0,0,0," "
36,"","Cyclopentane, methyl-",56.0999984741211,0,1.92716039021814,0,0,0,0,0," "
37,"","1,3-Pentadiene, 2-methyl-, (E)-",67,0,1.95795097351078,0,0,0,0,0," "
38,"","Amylene Hydrate",59.0999984741211,0,1.96184857686365,0,0,0,0,0," "
39,"","2,4-Hexadiene, (Z,Z)-",67.0999984741211,0,1.97276166280115,0,0,0,0,0," "
40,"","4",79.0999984741211,0,1.9910802205404,0,0,0,0,0," "
41,"","Cyclopentene, 3-methyl-",67.0999984741211,0,2.01992200215662,0,0,0,0,0," "
42,"","Butanal, 3-methyl-",58.0999984741211,0,2.02187080383305,0,0,0,0,0," "
43,"","15",70,0,2.02342987060551,0,0,0,0,0," "
44,"","2-Propanone, 1-hydroxy-",43.0999984741211,0,2.03278401692712,0,0,0,0,0," "
45,"","25",87,0,2.03278401692712,0,0,0,0,0," "
46,"","Benzene",78.0999984741211,0,2.03278401692712,0,0,0,0,0," "
47,"","1-Butanol",56.0999984741211,0,2.05616925557459,0,0,0,0,0," "
48,"","Butanal, 2-methyl-",57.0999984741211,0,2.06162579854334,0,0,0,0,0," "
49,"","5",79,0,2.09943211873377,0,0,0,0,0," "
50,"","Hexane, 3-methyl-",43.0999984741211,0,2.10683746337895,0,0,0,0,0," "
51,"","1-Penten-3-ol",57.0999984741211,0,2.12476615905766,0,0,0,0,0," "
52,"","Butane, 2-methoxy-2-methyl-",73.0999984741211,0,2.12866363525395,0,0,0,0,0," "
53,"","6",66.9000015258789,0,2.14503351847335,0,0,0,0,0," "
54,"","2-Pentanone",43.0999984741211,0,2.16841862996424,0,0,0,0,0," "
55,"","Triethylamine",86.0999984741211,0,2.17075729370122,0,0,0,0,0," "
56,"T","Ethyl vinyl ketone",55,0,2.17582397460942,0,0,0,0,0," "
57,"","Formic acid, 2-methylpropyl ester",56.0999984741211,0,2.18128051757817,0,0,0,0,0," "
58,"","Propanoic acid",74.0999984741211,0,2.1832293192546,0,0,0,0,0," "
59,"","7",56.0999984741211,0,2.18868586222335,0,0,0,0,0," "
60,"","Pentandione<2,3->",57,0,2.20700454711918,0,0,0,0,0," "
61,"","Pentanal",58.0999984741211,0,2.21752777099614,0,0,0,0,0," "
62,"","Heptane",43.0999984741211,0,2.23000005086267,0,0,0,0,0," "
63,"","Ethyl furan<2->",81.0999984741211,0,2.31859512329106,0,0,0,0,0," "
64,"","2-Butanone, 3-hydroxy-",45.0999984741211,0,2.42406514485682,0,0,0,0,0," "
65,"","Propane, 2-methyl-2-(1-methylethoxy)-",59.0999984741211,0,2.51898854573573,0,0,0,0,0," "
66,"T","Ethoxy ethanol<2->",59,0,2.59070816040044,0,0,0,0,0," "
67,"","2-Propenoic acid, 2-methyl-, methyl ester",100.099998474121,0,2.60125528971359,0,0,0,0,0," "
68,"T","1-Pentene, 2,4,4-trimethyl-",57,0,2.62445882161464,0,0,0,0,0," "
69,"T","1-Butanol, 3-methyl-",55,0,2.68774083455409,0,0,0,0,0," "
70,"","11",96,0,2.72149124145513,0,0,0,0,0," "
71,"T","Butanenitrile, 2-methyl-",55,0,2.79110183715826,0,0,0,0,0," "
72,"","155",103,0,2.84383697509771,0,0,0,0,0," "
73,"","Cyclohexane, methyl-",83.0999984741211,0,2.93032251993821,0,0,0,0,0," "
74,"","Buten-1-ol<3-methyl-3->",56,0,3.08641840616868,0,0,0,0,0," "
75,"","1,3-Diazine",80,0,3.10962193806972,0,0,0,0,0," "
76,"","Pentane, 2,2,3-trimethyl-",57.0999984741211,0,3.20665461222337,0,0,0,0,0," "
77,"T","2-Propenoic acid",72,0,3.2973589579265,0,0,0,0,0," "
78,"","3-Penten-2-one, (E)-",69.0999984741211,0,3.39228210449226,0,0,0,0,0," "
79,"","Methyl Isobutyl Ketone",58.0999984741211,0,3.4154856363933,0,0,0,0,0," "
80,"T","Butanenitrile, 3-methyl-",43,0,3.44923604329434,0,0,0,0,0,"D"
81,"","2-Butenal, 2-methyl-",84.0999984741211,0,3.46400197347012,0,0,0,0,0,"D"
82,"","Pyridine",79,0,3.55470631917325,0,0,0,0,0," "
83,"","Disulfide, dimethyl",94,0,3.58634745279955,0,0,0,0,0," "
84,"","4-Penten-2-one, 4-methyl-",43.0999984741211,0,3.7255681355795,0,0,0,0,0,"D"
85,"","Pentane, 2,3,4-trimethyl-",43.0999984741211,0,3.73189646403002,0,0,0,0,0," "
86,"","Pentane, 2,3,3-trimethyl-",71.0999984741211,0,3.90275828043628,0,0,0,0,0," "
87,"","Penten-1-al<2E->",83,0,3.91752395629891,0,0,0,0,0," "
88,"","46",117,0,3.92596155802417,0,0,0,0,0," "
89,"","Propanoic acid, 2-methyl-",43.0999984741211,0,3.92596155802417,0,0,0,0,0,"D"
90,"","99",117,0,3.92596155802417,0,0,0,0,0," "
91,"","Pyrrole",67.0999984741211,0,3.95971196492521,0,0,0,0,0," "
92,"","1-Heptene, 4-methyl-",70.0999984741211,0,4.00611902872729,0,0,0,0,0," "
93,"","Hexane, 2,3-dimethyl-",70.0999984741211,0,4.08838577270516,0,0,0,0,0," "
94,"","Pentanal, 2-methyl-",58.0999984741211,0,4.13690210978198,0,0,0,0,0," "
95,"","Furan, tetrahydro-2,2,5,5-tetramethyl-",113.099998474121,0,4.20229365030933,0,0,0,0,0," "
96,"","1-Pentanol",55.0999984741211,0,4.31409200032561,0,0,0,0,0,"D"
97,"","Heptane, 4-methyl-",71.0999984741211,0,4.34573313395191,0,0,0,0,0," "
98,"","2-Penten-1-ol, (E)-",57,0,4.38792114257821,0,0,0,0,0," "
99,"","Hexane, 3,4-dimethyl-",56.0999984741211,0,4.44276580810556,0,0,0,0,0," "
100,"","Pentenol<2Z->",57.0999984741211,0,4.45964101155608,0,0,0,0,0," "
101,"","63",43.0999984741211,0,4.47440694173186,0,0,0,0,0,"D"
102,"","Heptane, 3-methyl-",57.0999984741211,0,4.57987721761077,0,0,0,0,0," "
103,"T","Propyl aldoxime, 2-methyl-, anti-",70,0,4.60308074951181,0,0,0,0,0," "
104,"","12",56,0,4.64526875813811,0,0,0,0,0," "
105,"T","2-Buten-1-ol, 2-methyl-",71,0,4.73597310384124,0,0,0,0,0," "
106,"","Cyclobutene, 1,2,3,4-tetramethyl-",95.0999984741211,0,4.74230143229176,0,0,0,0,0," "
107,"","Toluene",91.0999984741211,4.9486333211264,4.9000000000001,4.81156158447275,5.12504984537771,10173.2109375,90981.3631139589,99.9532165527344,"M"
108,"","Hexane, 2,2,4-trimethyl-",57.0999984741211,0,4.93636678059906,0,0,0,0,0,"D"
109,"T","2,4-Pentanedione",85,0,4.96589813232432,0,0,0,0,0," "
110,"","2-Butenal, 3-methyl-",84.0999984741211,0,4.97644551595062,0,0,0,0,0,"D"
111,"","Butanoic acid",60,0,5.03339945475271,0,0,0,0,0," "
112,"","3-Hexanone",57.2000007629395,0,5.06504007975271,0,0,0,0,0,"D"
113,"","1-Heptene, 2-methyl-",56.0999984741211,0,5.12832234700531,0,0,0,0,0," "
114,"","2-Hexanone",43.0999984741211,0,5.17894795735687,0,0,0,0,0,"D"
115,"","Cyclopentanone",55.0999984741211,5.43553314208995,5.1852762858074,5.29948018391938,5.51558024088553,787.241577148438,5221.7496952299,94.672721862793,"QM"
116,"","Heptane, 3-methylene-",70.0999984741211,0,5.2274642944337,0,0,0,0,0," "
117,"","Methyl pyruvate",43.0999984741211,0,5.24223022460948,0,0,0,0,0," "
118,"","2-Octene, (Z)-",83.0999984741211,0,5.31395009358735,0,0,0,0,0," "
119,"","3-Pentanone, 2,4-dimethyl-",43.0999984741211,0,5.41309204101573,0,0,0,0,0," "
120,"","36",133,0,5.42785797119151,0,0,0,0,0," "
121,"","72",84,0,5.54224700927745,0,0,0,0,0,"D"
122,"","3-Penten-2-one, 4-methyl-",83.0999984741211,0,5.55858256022147,0,0,0,0,0," "
123,"","Hexanal",56.0999984741211,5.61900024414074,5.55858256022147,5.52726643880219,5.77423350016288,3016,21403.2955,98.4619140625," "
124,"","8",70.0999984741211,0,5.59778900146496,0,0,0,0,0,"D"
125,"T","2-Hexene, 3,5-dimethyl-",70,0,5.67184499104829,0,0,0,0,0," "
126,"","3-Octene, (E)-",70.0999984741211,0,5.81669057210298,0,0,0,0,0," "
127,"","13",70,0,5.82104644775402,0,0,0,0,0," "
128,"","140",44,0,5.85589650472017,0,0,0,0,0,"D"
129,"","1H-Pyrrole, 1-ethyl-",80.0999984741211,0,5.89619191487642,0,0,0,0,0," "
130,"","3-Furaldehyde",95,0,5.90054829915376,0,0,0,0,0," "
131,"","Hexane, 2,3,5-trimethyl-",85.1999969482422,0,5.93104197184257,0,0,0,0,0," "
132,"","Butyl acetate",56.0999984741211,0,5.93539835611991,0,0,0,0,0," "
133,"T","Heptane, 2,4-dimethyl-",85,0,6.13251851399752,0,0,0,0,0," "
134,"","66",98,0,6.28498687744153,0,0,0,0,0," "
135,"","2-Cyclopenten-1-one",82,6.49398345947279,6.33399505615247,6.45870005289726,6.75007222493503,691.408020019531,5542.74996418494,92.309700012207,"QM"
136,"","22",98.0999984741211,0,6.33835093180351,0,0,0,0,0," "
137,"","Furfural",96,6.50809987386081,6.35686492919935,6.43753356933607,6.76918334960951,4700.99560546875,36382.9607,99.4512634277344," "
138,"","Dimethyl Sulfoxide",63,0,6.36122131347669,0,0,0,0,0," "
139,"","18",57.0999984741211,0,6.42983245849622,0,0,0,0,0,"D"
140,"","1H-Pyrrole, 2-methyl-",80,0,6.55180714925143,0,0,0,0,0," "
141,"","2,4-Dimethyl-1-heptene",70.0999984741211,0,6.57576649983737,0,0,0,0,0," "
142,"","Isovaleric acid",60,0,6.60408223470065,0,0,0,0,0," "
143,"","1-Hexen-3-yne, 2,5,5-trimethyl-",107.099998474121,0,6.63130849202487,0,0,0,0,0," "
144,"T","Cyclohexane, 1,2,4-trimethyl-",55,0,6.63457590738946,0,0,0,0,0," "
145,"","Benzene, chloro-",111.900001525879,0,6.6639806111655,0,0,0,0,0," "
146,"","2-Hexenal, (E)-",83.0999984741211,6.9314834594728,6.83387400309258,6.8891499837241,6.97381642659519,554,1092.17349999999,94.755500793457,"Q"
147,"","Butanoic acid<2-methyl->",74,0,6.8502100626629,0,0,0,0,0," "
148,"","2-Furanmethanol",98,7.26313323974624,6.93733520507826,7.22081756591811,7.31403706868504,2635.57495117188,6187.48568873615,99.3175964355469,"M"
149,"","3-Hexen-1-ol, (Z)-",67,0,6.96891784667983,0,0,0,0,0," "
150,"","73",43.0999984741211,0,6.97654113769545,0,0,0,0,0,"D"
151,"T","Butyl aldoxime, 3-methyl-, syn-",59,0,7.03752899169936,0,0,0,0,0," "
152,"","10",109.099998474121,0,7.04515228271498,0,0,0,0,0," "
153,"","Ethylbenzene",91.0999984741211,7.1290664672853,7.06039886474623,7.08671671549493,7.17845001220717,581,1481.428,96.5124816894531,"Q"
154,"T","Hexenol<2E->",57,0,7.16386006673191,0,0,0,0,0," "
155,"T","Butyl aldoxime, 2-methyl-, syn-",73,0,7.16386006673191,0,0,0,0,0," "
156,"T","Octane, 4-methyl-",85,0,7.18999735514337,0,0,0,0,0," "
157,"","146",43,0,7.25098470052098,0,0,0,0,0," "
158,"","p-Xylene",91,7.31253356933608,7.2836568196616,7.29134979248061,7.39248097737645,641.999145507813,2214.99101869994,95.2580261230469,"QM"
159,"","2(3H)-Furanone, 5-methyl-",55,0,7.29128011067723,0,0,0,0,0," "
160,"","1-Hexanol",56.0999984741211,0,7.29128011067723,0,0,0,0,0," "
161,"","74",43.0999984741211,0,7.30761617024754,0,0,0,0,0," "
162,"T","Hexenol<2Z->",57,0,7.41652221679702,0,0,0,0,0,"D"
163,"T","Isopentyl acetate",70,0,7.44048156738296,0,0,0,0,0," "
164,"T","Butyl aldoxime, 2-methyl-, anti-",43,0,7.44048156738296,0,0,0,0,0," "
165,"T","Cyclopentanone, 2-methyl-",55,0,7.54612070719416,0,0,0,0,0,"D"
166,"T","Heptanol<4->",55,0,7.57661437988296,0,0,0,0,0," "
167,"T","Butyl aldoxime, 3-methyl-, anti",59,0,7.64304707845067,0,0,0,0,0," "
168,"","2-Cyclopentene-1,4-dione",96,0,7.68878784179703,0,0,0,0,0,"D"
169,"","Pentanoic acid",60.0999984741211,0,7.72037048339859,0,0,0,0,0,"D"
170,"","3-Heptanone",57.0999984741211,7.77825012207047,7.77264556884781,7.75001678466812,7.84881642659521,1271,4199.709,99.0119247436523," "
171,"T","Pentane, 1-nitro-",43,7.90526682535823,7.77373453776057,7.82984110514339,7.98288319905615,1617.68237304688,4515.51602661219,98.1314010620117,"M"
172,"","Styrene",104.099998474121,7.91231689453141,7.8673940022788,7.83470001220719,8.05345001220719,3567,17270.847,99.2118911743164," "
173,"","Heptanone<2->",58,7.90526682535823,7.8673940022788,7.84175008138036,7.98288319905615,964,3804.92049999999,97.39208984375," "
174,"","Cyclohexanone",98.0999984741211,0,7.91531270345068,0,0,0,0,0," "
175,"","o-Xylene",91.0999984741211,0,7.93055928548193,0,0,0,0,0," "
176,"","28",99,0,8.04273274739599,0,0,0,0,0," "
177,"","2-Propenoic acid, butyl ester",55,7.89819997151708,8.06521606445329,7.85686187744156,7.9483988444012,416.044647216797,1610.77404982028,92.7185516357422,"QM"
178,"","Heptenal<4Z->",68,0,8.11859385172542,0,0,0,0,0," "
179,"","Heptanal",70.0999984741211,8.20163319905615,8.16876881917334,8.11694997151709,8.2722000122072,1548.90954589844,6942.53220000001,93.2521438598633,"Q"
180,"","62",96.0999984741211,8.21573333740251,8.31609090169287,8.1239847819012,8.23497873942074,267.037963867188,785.319896147613,95.5857162475586,"QM"
181,"","141",68,8.41331685384131,8.40683288574236,8.36391652425147,8.5338938395184,2080.99975585938,6436.23623038503,98.2031860351563,"M"
182,"","Butyl propanoate",57.0999984741211,0,8.41537322998064,0,0,0,0,0,"D"
183,"","Butyrolactone",42.0999984741211,8.74496663411476,8.44846750895199,8.71675008138038,8.8714650472007,3592,10572.174,99.2615661621094,"M"
184,"","2-Acetylfuran",95,0,8.45273793538428,0,0,0,0,0," "
185,"","2(5H)-Furanone",55,8.80848286946632,8.5029129028322,8.76613362630226,8.99368387858091,2373.5185546875,9875.0536897315,99.83837890625,"M"
186,"","Amyl acetate",70.1999969482422,0,8.56696573893246,0,0,0,0,0," "
187,"","2-Cyclohexen-1-ol",70,0,8.60112711588559,0,0,0,0,0,"D"
188,"T","2-Cyclopenten-1-one, 2-hydroxy-",98,0,8.73030192057309,0,0,0,0,0,"D"
189,"T","2,5-Hexanedione",99,0,8.75912577311215,0,0,0,0,0," "
190,"","1,2-Cyclopentanedione",98.0999984741211,9.04839986165383,8.80289510091163,8.99900004069028,9.2975372314455,3871.1962890625,18638.709161105,93.0981674194336,"QM"
191,"","Cumene",105,0,8.84452921549497,0,0,0,0,0," "
192,"","Hexanoic acid, methyl ester",74,0,8.8669484456382,0,0,0,0,0," "
193,"","156",132.899993896484,0,8.89363708496112,0,0,0,0,0," "
194,"T","Cyclohexane, propyl-",83,0,8.93740641276059,0,0,0,0,0," "
195,"","30",58.0999984741211,0,9.00039265950539,0,0,0,0,0," "
196,"T","Pinene<alpha->",93,0,9.02601318359393,0,0,0,0,0," "
197,"","Formamide, N,N-diethyl-",101.099998474121,9.38710021972675,9.18614705403664,9.35181681315123,9.4559102376304,2521.99951171875,6417.14385291913,97.2087783813477,"M"
198,"","2-Heptanone, 4-methyl-",58.0999984741211,0,9.25767313639341,0,0,0,0,0," "
199,"T","Camphene",93,0,9.47225036621113,0,0,0,0,0," "
200,"","gamma-Valerolactone",56.0999984741211,0,9.68042399088561,0,0,0,0,0," "
201,"","2-Heptanone, 6-methyl-",58.0999984741211,0,9.74874674479186,0,0,0,0,0,"D"
202,"T","Heptan-2-ol<6-methyl-",97,0,9.82881368001322,0,0,0,0,0,"D"
203,"","Benzaldehyde",106,9.96571655273457,9.88539428710957,9.9163330078127,10.1223551432294,2755.28759765625,11656.7419701361,97.7998962402344,"M"
204,"","Benzene, 1-ethyl-4-methyl-",105.099998474121,0,9.93877156575541,0,0,0,0,0," "
205,"","Benzene, 1-ethyl-3-methyl-",105.099998474121,0,9.97613627115905,0,0,0,0,0," "
206,"","5-methylfurfural",110,10.1280171712242,9.99535217285176,10.0574503580731,10.2409169514976,2289.87817382813,12740.8020886344,94.7978363037109,"Q"
207,"","82",96,0,10.0145680745445,0,0,0,0,0," "
208,"","Glycerin",61,0,10.1202555338544,0,0,0,0,0," "
209,"","Benzene, 1,3,5-trimethyl-",105,0,10.1512145996096,0,0,0,0,0," "
210,"T","2H-Pyran, 2-ethenyltetrahydro-2,6,6-trimethyl-",71,0,10.1554850260419,0,0,0,0,0,"D"
211,"","Dimethyl trisulfide",125.900001525879,0,10.1629577636721,0,0,0,0,0," "
212,"T","beta-Pinene",93,0,10.2152679443361,0,0,0,0,0," "
213,"","Heptanol<N->",70,0,10.2504974365236,0,0,0,0,0,"D"
214,"T","Benzene, 1-ethyl-2-methyl-",105,0,10.3038747151695,0,0,0,0,0," "
215,"","1-Hexene, 3,5-dimethyl-",57,0,10.3561848958335,0,0,0,0,0," "
216,"T","Octen-3-one<1->",55,10.4878997802736,10.3636576334637,10.4351236979169,10.5302337646486,535.583984375,110.279348218934,94.9654769897461,"QM"
217,"","3-Methyl-2(5H)-furanone  ",41.0999984741211,0,10.4437235514325,0,0,0,0,0,"D"
218,"T","2,3-Octanedione",99,0,10.4522644042971,0,0,0,0,0," "
219,"","Heptanol<2,6-dimethyl-2->",59.0999984741211,0,10.4971018473309,0,0,0,0,0," "
220,"","Octen-3-ol<1->",57,0,10.534465535482,0,0,0,0,0," "
221,"","Hexanoic acid",60.0999984741211,10.6713663736981,10.6027893066408,10.6078501383466,10.809079996745,2001.05297851563,7538.42962113833,95.943603515625,"QM"
222,"","101",103,0,10.633748372396,0,0,0,0,0,"D"
223,"","57",191,0,10.6444244384768,0,0,0,0,0,"D"
224,"","Phenol",94,10.7278167724612,10.6903289794924,10.665774536133,10.973240152995,1420.74194335938,12613.3193782934,97.3041763305664,"M"
225,"T","2-Propenoic acid, 2-methyl-, butyl ester",69,10.5090667724611,10.6903289794924,10.4808329264325,10.5835062662763,383.556549072266,904.153692412085,96.4004592895508,"QM"
226,"","Octanone<3->",72,0,10.7170176188153,0,0,0,0,0," "
227,"T","Cineole<dehydro-1,8->",109,0,10.7191528320315,0,0,0,0,0," "
228,"","Hepten-2-one<6-methyl-5->",108.099998474121,10.734866333008,10.7276926676434,10.6784169514976,10.8195495605471,1343,3759.093,93.2156982421875,"Q"
229,"","2-Hydroxy-gamma-butyrolactone",57.0999984741211,0,10.754382324219,0,0,0,0,0," "
230,"","37",69,0,10.7629221598309,0,0,0,0,0,"D"
231,"","2-Heptanone, 4,6-dimethyl-",58.0999984741211,0,10.8419209798179,0,0,0,0,0," "
232,"","2-Octanone",58.0999984741211,0,10.8493937174481,0,0,0,0,0," "
233,"","Myrcene",93.0999984741211,0,10.8643402099612,0,0,0,0,0,"D"
234,"","24",93,0,10.8803527832033,0,0,0,0,0," "
235,"","Pentyl furan<2->",81,10.868933105469,10.8846232096356,10.8195495605471,10.9167266845705,1591.06030273438,4792.00228600643,97.6528472900391,"M"
236,"","Linalool oxide<dehydroxy-trans->",67.0999984741211,10.7278167724612,10.9070424397789,10.6995829264325,10.7748036702476,554.563293457031,1269.20471710801,96.8388595581055,"M"
237,"","1,2,4-Trimethylbenzene",105.099998474121,11.087683105469,10.9145151774091,11.0382832845054,11.144133504232,1460,4331.39450000007,97.0525207519531,"Q"
238,"","43",66.8000030517578,0,11.0212839762372,0,0,0,0,0,"D"
239,"","Butyl butanoate",71.0999984741211,0,11.0212839762372,0,0,0,0,0," "
240,"","152",114,0,11.0277109781903,0,0,0,0,0,"D"
241,"","83",81,0,11.0362792968752,0,0,0,0,0,"D"
242,"","112",112,0,11.0630564371747,0,0,0,0,0," "
243,"","32",99.0999984741211,0,11.1262502034507,0,0,0,0,0," "
244,"T","Hexenyl acetate<3Z->",67,11.3346496582034,11.142316691081,11.2641001383466,11.4122833251955,964.5,3345.14975,94.9008712768555,"Q"
245,"T","Phellandrene<alpha->",93,0,11.142316691081,0,0,0,0,0," "
246,"","Octanal",56.0999984741211,11.2076497395836,11.1862314860028,11.1502390543622,11.2706919352216,3036,10028.5650000002,91.0427780151367,"QM"
247,"T","Linalool oxide<dehydroxy-cis->",67,0,11.2044403076174,0,0,0,0,0," "
248,"T","Carene<delta-3->",93,0,11.3286855061851,0,0,0,0,0," "
249,"","121",128,0,11.4272257486981,0,0,0,0,0," "
250,"","trans-2-trans-4-Heptadienal",81,0,11.4454345703127,0,0,0,0,0," "
251,"T","Hexyl acetate",56,0,11.5161254882815,0,0,0,0,0," "
252,"T","Terpinene<alpha->",93,0,11.5439737955731,0,0,0,0,0,"D"
253,"T","Benzyl chloride",91,0,11.5471872965497,0,0,0,0,0,"D"
254,"","38",85.0999984741211,0,11.5546844482424,0,0,0,0,0,"D"
255,"T","Hexenyl acetate<2E->",43,11.2076497395836,11.5782491048179,11.1512003580731,11.2852671305341,4077,13392.9820000002,93.3541259765625,"Q"
256,"","75",81.0999984741211,0,11.6103810628258,0,0,0,0,0,"D"
257,"","4-Cyanocyclohexene",54.0999984741211,11.6804168701174,11.6639353434247,11.6451334635419,11.7580332438153,774,2461.50399999996,98.7318801879883," "
258,"","52",70.0999984741211,0,11.6682200113935,0,0,0,0,0," "
259,"","39",85,0,11.6971394856773,0,0,0,0,0," "
260,"","102",111.099998474121,0,11.7346272786461,0,0,0,0,0," "
261,"T","Cymene<para->",119,11.8850504557294,11.7656880696617,11.8568328857424,11.9344502766929,1039,1669.43450000006,97.9895858764648," "
262,"","1,2,3-Trimethylbenzene",105.099998474121,0,11.806389363607,0,0,0,0,0," "
263,"","64",93.0999984741211,12.019133504232,11.806389363607,11.9626668294273,12.0826334635419,3500,11414.8139999999,95.455322265625,"Q"
264,"T","Benzenemethanamine, N,N-dimethyl-",58,0,11.9220672607424,0,0,0,0,0," "
265,"T","Indane",117,0,12.0152516682945,0,0,0,0,0," "
266,"","Limonene",93.0999984741211,12.019133504232,12.0323883056643,11.9414998372398,12.1108500162763,3487.255859375,11902.4264999999,95.825798034668,"Q"
267,"","1-Hexanol, 2-ethyl-",57.0999984741211,12.0120666503909,12.0698771158857,11.948566691081,12.1038004557294,3579.18603515625,13899.7260999999,93.1177825927734,"Q"
268,"","Eucalyptol",108.099998474121,0,12.1073649088544,0,0,0,0,0," "
269,"","Cyclohexanone, 2,2,6-trimethyl-",82.0999984741211,0,12.1941223144534,0,0,0,0,0," "
270,"","Benzyl Alcohol",79,12.2872670491539,12.1941223144534,12.2590504964195,12.371950276693,340,1396.29600000001,96.5719299316406,"Q"
271,"T","Ocimene<(Z)-beta->",93,0,12.2016204833987,0,0,0,0,0," "
272,"","2(5H)-Furanone, 5-ethyl-",83,0,12.245534261068,0,0,0,0,0,"D"
273,"","173",43,0,12.3215820312502,0,0,0,0,0," "
274,"","2-Pyrrolidinone, 1-methyl-",99.0999984741211,0,12.329079182943,0,0,0,0,0,"D"
275,"","Cyclohexanone, 3,3,5-trimethyl-",83,12.3437164306643,12.3333638509117,12.2943166097008,12.3931162516279,1423,4127.46,96.5251693725586," "
276,"","Ocimene<(E)-beta->",93,0,12.344074503581,0,0,0,0,0," "
277,"T","Lavender Lactone",111,0,12.3579986572268,0,0,0,0,0," "
278,"","147",113,0,12.3622833251956,0,0,0,0,0," "
279,"","Salicylaldehyde",121.900001525879,0,12.4597513834638,0,0,0,0,0," "
280,"","Benzeneacetaldehyde",91.0999984741211,0,12.4822448730471,0,0,0,0,0," "
281,"","58",69.0999984741211,0,12.490813191732,0,0,0,0,0," "
282,"","Indene",115,0,12.5047373453779,0,0,0,0,0," "
283,"","84",43.0999984741211,0,12.5165191650393,0,0,0,0,0,"D"
284,"","1H-Pyrrole-2-carboxaldehyde, 1-ethyl-",123.099998474121,0,12.6632578531904,0,0,0,0,0," "
285,"T","Bergamal",82,0,12.6696848551435,0,0,0,0,0,"D"
286,"","Hexalactone<gamma->",85,0,12.7907165527346,0,0,0,0,0," "
287,"","89",84.1999969482422,0,12.7982147216799,0,0,0,0,0,"D"
288,"","65",58,0,12.843200683594,0,0,0,0,0,"D"
289,"T","Terpinene<gamma->",93,0,12.8881856282555,0,0,0,0,0," "
290,"","9",59.0999984741211,0,12.9149627685549,0,0,0,0,0,"D"
291,"T","Decane, 4-methyl-",71,0,12.9203186035159,0,0,0,0,0," "
292,"","40",93.0999984741211,0,12.9824412027997,0,0,0,0,0," "
293,"","17",82.0999984741211,0,12.9942230224612,0,0,0,0,0," "
